A,EB,MS,S,FM,LF,HS,DP,LP,OHV,HV,SLF,LONI,GDPPCA,LNI,LFDLE,TE,EIR,TA,LANI,API,APE,LNICTI,LCEC,LC,Stability,ALRBL,BLNR,BS,PL,B,NLP,LLR,SR,G,APS,UNPROFOR,UNPROFOR relations,PCNIRH,PCAO,RGDPGR ,CPI,SDR,EC,Class
1,0.4,1,0.8,0.75,0.75,1,1,1,0.259,0.259,0.5,0.261,0.126,0.303,0.473,0.697,0.593,0.209,0.194,0.126,0.923,0.125,1,1,0.5,1,1,0,1,1,0,0.5,0.25,0,0,1,0.5,0.75,0.316,0.135,0.994,0.449,0.701,Farmers-bad
0.947,1,1,1,0.75,0.5,0.833,0.75,0.5,0.156,0.156,0.75,0.507,0.125,0.494,0.561,0.78,0.8,0.157,0,0,1,1,0.273,1,1,1,1,0,1,1,0,0.5,0.75,0,0,1,0.8,0.531,0.507,0.357,0.929,0.535,0.577,Farmers-bad
1,0.2,1,1,0.75,0.5,0.833,0.75,0.75,0.207,0.207,0.5,0.488,0.65,0.511,0.473,0.618,0.682,0.445,0.421,0.296,0.803,0,0.794,1,1,1,1,0,1,1,0,0.5,0.25,1,0.136,0,0,0.16,0.526,0.443,0.986,0.295,0.079,Farmers-bad
1,0.4,1,1,0.75,0.75,1,1,0.75,0.067,0.067,0.5,0.103,0.068,0.128,0.868,0.897,0.662,0.072,0.091,0.184,0.81,0.025,1,1,1,1,1,0.007,1,1,0,0.5,0.25,0,0,1,1,0.335,0.71,0.484,0.943,0.472,0.934,Farmers-bad
1,0.4,1,1,0.75,0.5,0.833,0.75,1,0.078,0.078,0.5,0.266,0.407,0.274,0.789,0.86,0.772,0.354,0.096,0.038,0.991,0.522,0.84,1,0.5,0.841,0,0,1,1,0.25,0.75,0.25,0,0,1,1,0.11,0.348,0.742,0.316,0.008,0.813,Farmers-bad
1,0.4,1,1,0.75,0.5,0.833,0.75,1,0.078,0.078,0.25,0.119,0.195,0.14,0.842,0.904,0.706,0.076,0.106,0.042,0.99,0.066,0.84,1,1,1,1,0,1,1,0,0.5,0.25,0,0,1,0.8,0.11,0.348,0.742,0.316,0.008,0.813,Farmers-bad
0.947,0.4,1,1,0.75,0.5,0.833,0.75,0.75,0.389,0.389,0.5,0.341,0.128,0.354,0.649,0.78,0.73,0.266,0.162,0.075,0.972,0.359,0.829,1,0.5,0.841,0,0,1,1,0.25,0.75,0.25,1,0.158,0,0,0.75,0.316,0.135,0.994,0.449,0.701,Farmers-bad
1,0.4,1,1,0.75,0.5,0.833,0.75,0.75,0.389,0.389,0.5,0.341,0.164,0.354,0.649,0.78,0.73,0.297,0.162,0.075,0.972,0.359,0.829,1,0.5,0.841,0,0,1,1,0.25,0.75,0.25,1,0.2,0,0,0.75,0.316,0.135,0.994,0.449,0.701,Farmers-bad
0.947,0.4,1,1,1,0.75,0.889,0.75,1,0.052,0.052,0.25,0.035,0.04,0.073,0.868,0.879,0.396,0.025,0.026,0.015,0.992,0.419,0.714,1,1,0.963,0,0,1,1,0.25,0.75,0.25,0,0,1,0.8,0.222,0.581,0.689,0.751,0.22,0.228,Farmers-bad
0.684,0.2,1,0.8,1,0.5,0.667,0.5,1,0.181,0.181,0.5,0.325,0.12,0.325,0.705,0.852,0.796,0.169,0.26,0.134,0.938,0.019,1,1,0.75,0.579,0,0,1,1,0.25,0.75,0.25,0,0,1,0.5,0.335,0.71,0.484,0.943,0.472,0.934,Farmers-bad
0.316,0,1,1,0.75,0.5,0.833,0.75,1,0.078,0.078,0.25,0.134,0.209,0.157,0.868,0.881,0.679,0.12,0,0,1,1,0.863,1,0.5,1,1,0,1,1,0,0.5,0.25,1,0.144,0,0,0.238,0.56,0.379,0.764,0.377,0.842,Farmers-bad
1,0.4,1,1,0.75,0.5,0.833,0.75,0.5,0.389,0.389,0.25,0.055,0.037,0.086,0.605,0.802,0.232,0.295,0.071,0.023,1,0,0.84,1,0.75,1,1,0,1,1,0,0.5,0.25,1,0.093,0,0,0.75,0.316,0.135,0.994,0.449,0.701,Farmers-bad
0.579,0.6,1,1,0.5,0.5,1,1,0.5,0.078,0.078,0.25,0.121,0.1,0.136,0.868,0.93,0.772,0.232,0.052,0.021,0.995,0.486,1,1,1,1,1,0,1,1,0,0.5,0.5,1,0,0,0,0.238,0.56,0.379,0.764,0.377,0.842,Farmers-bad
0.842,0.6,1,1,0.75,0.5,0.833,0.75,0.5,0.726,0.726,0.25,0.172,0.107,0.193,0.737,0.868,0.706,0.384,0,0,1,1,1,1,0.25,1,1,0,1,1,0,0.5,0.5,1,0.208,0,0,0.531,0.507,0.357,0.929,0.535,0.577,Farmers-bad
1,0.6,1,1,0.75,0.5,0.833,0.75,0.5,0.13,0.13,0.75,0.229,0.243,0.24,0.781,0.868,0.758,0.133,0.017,0.007,0.998,0.891,0.943,1,0.5,1,1,0,1,1,0,0.5,0.5,1,0.14,0,0,0.047,0.303,0.862,0.733,0.164,0.679,Farmers-bad
0.947,0.9,1,1,0.5,0.5,1,1,0.5,0.389,0.389,0.5,0.169,0.201,0.179,0.89,0.922,0.803,0.232,0,0,1,1,1,1,0.5,1,1,0.001,1,1,0,0.5,0.5,1,0.2,0,0,0.047,0.303,0.862,0.733,0.164,0.679,Farmers-bad
0.684,0.9,1,1,0.75,0.75,1,1,1,0.389,0.389,0.75,0.231,0.272,0.269,0.517,0.736,0.6,0.252,0.111,0.048,0.985,0.429,1,1,1,1,1,0,1,1,0,0.5,0.5,1,0.333,0,0,0.161,0.251,0.748,0.888,0.119,0.437,Farmers-bad
1,0,1,1,1,1,1,1,1,0.518,0.518,0.5,0.707,0.249,0.651,0.737,0.842,0.886,0.426,0.537,0.228,0.934,0,1,1,1,1,1,0,1,1,0,0.5,0.25,0,0,1,0.5,0.75,0.316,0.135,0.994,0.449,0.701,Farmers-bad
1,0.6,1,1,1,0.5,0.667,0.5,0.75,0.078,0.078,0.25,0.17,0.309,0.177,0.868,0.934,0.83,0.117,0.146,0.096,0.94,0,0.529,1,0.75,1,1,0,1,1,0,0.5,0.5,0,0,1,0.8,0,0.252,0.342,0.369,0.069,0.546,Farmers-bad
1,0.6,1,1,0.5,0.5,1,1,0.5,0.207,0.207,0.25,0.052,0.033,0.108,0.737,0.783,0.299,0.096,0,0,1,1,1,1,0.5,1,1,0,1,1,0,0.5,0.5,0,0,1,0.8,0.398,0.63,0.308,1,0.193,0.355,Farmers-bad
0.579,0.2,1,1,1,1,0.917,0.75,0.75,0.441,0.441,0.75,0.24,0.195,0.323,0.605,0.51,0.433,0.296,0.267,0.548,0.433,0,0,1,0.5,0.942,0,0,1,1,0.25,0.75,0.5,0,0,1,1,0.398,0.63,0.308,1,0.193,0.355,Farmers-bad
0.947,0.4,1,1,1,0.5,0.667,0.5,1,0.156,0.156,0.25,0.02,0.028,0.053,0.877,0.916,0.414,0.066,0.012,0.004,1,0.708,0.886,1,0.25,1,1,0,1,1,0,0.5,0.25,0,0,1,0.5,0.238,0.56,0.379,0.764,0.377,0.842,Farmers-bad
0.947,0.4,1,1,1,0.5,0.167,0,1,0.518,0.518,0.75,0.222,0.106,0.271,0.526,0.69,0.546,0.329,0.094,0.044,0.984,0.49,0.829,1,0.25,0.894,0,0,1,1,0.25,0.75,0.5,0,0,1,0.5,0.422,0.313,0.163,0.883,1,0.59,Farmers-bad
1,1,1,1,0.75,0.5,0.833,0.75,0.5,0.078,0.078,0.75,0.293,0.307,0.301,0.789,0.84,0.764,0.146,0,0,1,1,0.714,1,1,1,1,0,1,1,0,0.5,1,1,0.3,0,0,0.222,0.581,0.689,0.751,0.22,0.228,Farmers-bad
0.895,0,1,1,0.75,0.5,0.833,0.75,1,0.052,0.052,0.5,0.197,0.131,0.213,0.868,0.868,0.731,0.095,0.176,0.061,0.995,0,0.994,1,1,1,1,0,1,1,0,0.5,0.25,1,0.12,0,0,0.327,0.675,0.647,1,0.375,0.491,Farmers-bad
1,0.2,1,1,1,1,1,1,1,0.052,0.052,0.75,0.296,0.126,0.298,0.89,0.863,0.794,0.092,0.246,0.086,0.993,0,0.943,1,1,0.884,0,0,1,1,0.25,0.75,0.5,0,0,1,0.8,0.327,0.675,0.647,1,0.375,0.491,Farmers-bad
1,0,1,1,0.75,0.5,0.833,0.75,1,0.078,0.078,0.25,0.134,0.209,0.157,0.868,0.881,0.679,0.12,0,0,1,1,0.863,1,1,1,1,0,1,1,0,0.5,0.25,1,0.2,0,0,0.238,0.56,0.379,0.764,0.377,0.842,Farmers-bad
0.263,0.4,1,1,0.75,0.75,1,1,0.25,0.13,0.13,0.25,0.063,0.103,0.083,0.921,0.954,0.754,0.074,0.008,0.004,0.999,0.844,1,1,1,1,1,0.001,1,1,0,0.5,0.5,0,0,1,0.5,0.16,0.526,0.443,0.986,0.295,0.079,Farmers-bad
0.947,0.4,1,1,0.75,0.5,0.833,0.75,0.5,0.207,0.207,0.5,0.244,0.294,0.264,0.737,0.815,0.7,0.18,0,0,1,1,0.794,1,1,1,1,0,1,1,0,0.5,0.25,0,0,1,0.5,0.205,0.591,0.591,0.799,0.201,0.413,Farmers-bad
1,0.4,1,1,1,0.5,0.667,0.5,1,0.021,0.021,0.75,0.332,0.17,0.507,0.342,0,0.311,0.193,0.418,0.518,0.529,0,0,1,1,0.931,0,0,1,1,0.25,0.75,0.75,0,0,1,0.5,0.531,0.507,0.357,0.929,0.535,0.577,Farmers-bad
0.895,0.4,1,1,1,1,0.833,0.5,0.75,0.233,0.233,0.75,0.337,0.582,0.319,0.868,0.934,0.903,0.252,0.05,0.017,0.999,0.803,0.146,1,0.75,1,1,0,1,1,0,0.5,0.5,1,0.128,0,0,0,0.252,0.342,0.369,0.069,0.546,Farmers-bad
0.579,0.4,1,0.8,1,0.5,0.667,0.5,1,0.104,0.104,0.25,0.134,0.086,0.151,0.868,0.914,0.75,0.104,0.124,0.043,0.996,0,1,1,0.5,1,1,0,1,1,0,0.5,0.25,1,0.143,0,0,0.531,0.507,0.357,0.929,0.535,0.577,Farmers-bad
1,0.6,1,1,1,0.5,0.5,0.25,1,0.207,0.207,0.75,0.279,0.134,0.337,0.473,0.605,0.535,0.036,0,0,1,1,0.657,1,1,0.907,0,0,1,1,0.25,0.75,0.5,1,0.133,0,0,0.75,0.316,0.135,0.994,0.449,0.701,Farmers-bad
0.737,0.6,1,1,1,0.75,0.778,0.5,0.25,0,0.648,0.25,0.152,0.224,0.202,0.605,0.736,0.495,0.328,0,0,1,1,1,0.25,0.25,1,1,0,1,1,0,0.5,0.5,1,0.2,0,0,0.111,0.552,0.534,0.453,0.124,0.208,Farmers-bad
0.737,0.6,1,1,1,1,0.833,0.5,0.5,0.259,0.259,0.75,0.295,0.142,0.359,0.166,0.561,0.52,0.332,0,0,1,1,0.701,1,1,1,1,0.083,1,1,0,0.5,0.5,0,0,1,0.8,0.75,0.316,0.135,0.994,0.449,0.701,Farmers-bad
0.947,0,1,1,0.75,0.5,0.833,0.75,0.25,0.389,0.389,0.5,0.42,0.214,0.41,0.781,0.835,0.818,0.33,0.106,0.063,0.965,0.543,0.714,1,1,1,1,0,1,1,0,0.5,0.25,1,0.088,0,0,0.531,0.507,0.357,0.929,0.535,0.577,Farmers-bad
0.474,0.4,1,1,1,1,1,1,1,0.104,0.104,0.25,0.118,0.166,0.137,0.824,0.912,0.723,0.105,0.113,0.037,1,0,1,1,0.75,1,1,0,1,1,0,0.5,0.25,1,0.1,0,0,0.245,0.645,0.348,0.891,0.223,0.714,Farmers-bad
0.789,0.6,0.8,1,0.5,0.5,1,1,0.5,0.544,0.544,0.75,0.357,0.22,0.363,0.895,0.802,0.759,0.424,0,0,1,1,1,1,0.5,1,1,0,1,1,0,0.5,0.5,0,0,1,0.8,0.335,0.71,0.484,0.943,0.472,0.934,Farmers-bad
1,1,0,1,0.5,0.25,0.667,0.75,0.5,0.544,0.544,0.75,0.2,0.28,0.255,0.473,0.681,0.511,0.315,0,0,1,1,0.714,1,0.5,0.894,0,0,1,1,0.25,0.75,1,1,0.2,0,0,0.16,0.526,0.443,0.986,0.295,0.079,Farmers-bad
1,0.6,1,1,1,0.5,0.333,0,1,0.726,0.726,0.75,0.233,0.226,0.295,0.473,0.616,0.495,0.477,0.13,0.216,0.787,0.145,0.794,1,1,1,1,0,1,1,0,0.5,0.5,0,0,1,1,0.422,0.313,0.163,0.883,1,0.59,Farmers-bad
1,0.2,1,1,1,1,0.917,0.75,0.25,0.311,0.311,0.25,0.174,0.255,0.223,0.451,0.725,0.518,0.395,0.073,0.034,0.987,0.511,0.84,1,0.5,1,1,0.125,1,1,0,0.5,0.25,0,0,1,1,0.16,0.526,0.443,0.986,0.295,0.079,Farmers-bad
0.895,0.4,1,1,0.75,0.5,0.833,0.75,0.75,0.104,0.104,0.25,0.107,0.158,0.137,0.868,0.868,0.605,0.11,0.076,0.031,0.992,0.278,0.931,1,0.25,1,1,0.008,1,1,0,0.5,0.25,1,0.2,0,0,0.16,0.526,0.443,0.986,0.295,0.079,Farmers-bad
1,0.4,1,1,0.75,0.75,1,1,0.25,0.052,0.052,0.25,0.184,0.258,0.202,0.737,0.868,0.718,0.096,0,0,1,1,1,1,1,1,1,0,1,1,0,0.5,0.25,0,0,1,1,0.16,0.526,0.443,0.986,0.295,0.079,Farmers-bad
1,0.4,1,1,0.75,0.5,0.833,0.75,0.75,0.052,0.052,0.5,0.321,0.199,0.32,0.868,0.862,0.805,0.147,0.264,0.58,0.393,0,0.764,1,1,1,1,0,1,1,0,0.5,0.25,0,0,1,1,0.335,0.71,0.484,0.943,0.472,0.934,Farmers-bad
0.947,0.4,1,1,1,0.75,0.778,0.5,0.25,0.078,0.078,0.75,0.255,0.224,0.271,0.842,0.826,0.723,0.182,0,0,1,1,0.714,1,1,1,1,0,1,1,0,0.5,0.75,1,0.4,0,0,0.335,0.71,0.484,0.943,0.472,0.934,Farmers-bad
0.579,0.2,1,1,0.75,0.75,1,1,1,0.078,0.078,0.25,0.072,0.104,0.094,0.895,0.933,0.697,0.083,0.031,0.014,0.996,0.525,1,1,1,1,1,0,1,1,0,0.5,0.25,0,0,1,0.8,0.089,0.641,0.46,0.399,0.081,0.628,Farmers-bad
1,0.2,1,1,1,1,1,1,1,0.311,0.311,0.25,0.083,0.129,0.135,0.868,0.781,0.401,0.212,0.111,0.3,0.675,0,1,1,0.5,1,1,0.042,1,1,0.25,0.75,0.25,0,0,1,1,0.16,0.526,0.443,0.986,0.295,0.079,Farmers-bad
0.947,0,1,1,0.75,0.75,1,1,0.5,0.207,0.207,0.5,0.406,0.12,0.415,0.5,0.75,0.737,0.175,0.143,0.085,0.952,0.43,1,1,1,1,1,0,1,1,0,0.5,0.25,1,0.34,0,0,0.531,0.507,0.357,0.929,0.535,0.577,Farmers-bad
0.737,0.6,1,1,0.5,0.5,1,1,0.5,0.233,0.233,0.75,0.182,0.256,0.241,0.342,0.671,0.476,0.17,0,0,1,1,1,1,0.5,1,1,0,1,1,0,0.5,0.75,0,0,1,0.5,0.16,0.526,0.443,0.986,0.295,0.079,Farmers-bad
1,1,1,1,0.5,0.5,1,1,0.5,0.104,0.104,0.75,0.305,0.32,0.312,0.829,0.837,0.769,0.206,0,0,1,1,1,1,1,1,1,0,1,1,0,0.5,1,0,0,1,0.5,0.222,0.581,0.689,0.751,0.22,0.228,Farmers-bad
1,0,1,1,0.75,0.5,0.833,0.75,1,0.207,0.207,0.5,0.301,0.358,0.348,0.737,0.638,0.579,0.548,0.235,0.11,0.958,0.132,0.429,1,0.5,1,1,0.25,1,1,0,0.5,0.75,0,0,1,0.5,0.205,0.591,0.591,0.799,0.201,0.413,Farmers-bad
1,0.4,1,1,0.5,0.5,1,1,0.75,0.078,0.078,0.25,0.043,0.124,0.067,1,0.945,0.656,0.075,0.055,0.03,0.985,0,1,1,0.75,1,1,0,1,1,0,0.5,0.25,1,0.087,0,0,0.245,0.645,0.348,0.891,0.223,0.714,Farmers-bad
0.789,0.2,1,1,0.75,0.5,0.833,0.75,0.5,0.648,0.648,0.5,0.393,0.2,0.46,0,0.473,0.545,0.428,0,0,1,1,1,1,0.75,1,1,0,1,1,0,0.5,0.25,1,0.767,0,0,0.531,0.507,0.357,0.929,0.535,0.577,Farmers-bad
0.579,0.4,1,1,1,1,1,1,1,0.104,0.104,0.5,0.246,0.119,0.284,0.473,0.723,0.602,0.137,0.234,0.453,0.537,0,1,1,1,0.577,0,0,1,1,0.25,0.75,0.25,1,0.08,0,0,0.75,0.316,0.135,0.994,0.449,0.701,Farmers-bad
1,0.4,1,1,1,0.75,0.889,0.75,1,0.026,0.026,0.5,0.107,0.154,0.162,0.789,0.75,0.423,0.045,0.096,0.038,0.991,0.238,0.429,1,1,1,1,0,1,1,0,0.5,0.75,1,0.2,0,0,0.11,0.348,0.742,0.316,0.008,0.813,Farmers-bad
1,0.2,1,1,0.75,0.5,0.833,0.75,0.75,0.389,0.389,0.5,0.269,0.368,0.323,0.473,0.631,0.546,0.453,0.267,0.517,0.47,0,0.863,1,0.75,1,1,0.017,1,1,0,0.5,0.25,1,0.12,0,0,0.16,0.526,0.443,0.986,0.295,0.079,Farmers-bad
0.263,0.4,1,1,1,0.5,0.667,0.5,0.75,0.778,0.778,0.5,0.288,0.135,0.315,0.605,0.747,0.662,0.451,0.223,0.184,0.862,0.061,0.701,1,0.5,1,1,0.002,1,1,0,0.5,0.25,0,0,1,1,0.75,0.316,0.135,0.994,0.449,0.701,Farmers-bad
1,0.9,1,1,0.75,0.5,0.833,0.75,0.5,0.285,0.285,0.75,0.202,0.282,0.276,0.342,0.583,0.434,0.196,0,0,1,1,0.543,1,1,1,1,0,1,1,0,0.5,0.75,0,0,1,0.5,0.16,0.526,0.443,0.986,0.295,0.079,Farmers-bad
1,0.9,1,1,0.75,0.5,0.833,0.75,1,0.285,0.285,0.75,0.487,0.115,0.522,0.122,0.561,0.648,0.204,0,0,1,1,0.701,1,1,1,1,0,1,1,0,0.5,0.5,0,0,1,1,0.531,0.507,0.357,0.929,0.535,0.577,Farmers-bad
1,0.4,1,1,0.75,0.75,1,1,0.5,0.389,0.389,0.25,0.108,0.073,0.135,0.781,0.884,0.641,0.186,0.067,0.026,0.994,0.353,1,1,0.5,1,1,0,1,1,0,0.5,0.25,0,0,1,0.5,0.238,0.56,0.379,0.764,0.377,0.842,Farmers-bad
0.842,0.4,1,1,1,0.5,0.667,0.5,0.5,0.104,0.104,0.5,0.244,0.126,0.27,0.789,0.784,0.663,0.29,0,0,1,1,0.726,1,0.5,1,1,0.033,1,1,0,0.5,0.25,0,0,1,1,0.531,0.507,0.357,0.929,0.535,0.577,Farmers-bad
0.895,0.9,1,1,1,0.75,0.778,0.5,0.75,0.518,0.518,0.5,0.164,0.254,0.191,0.684,0.842,0.653,0.285,0.044,0.018,0.996,0.671,0.403,1,1,1,1,0,1,1,0,0.5,0.5,0,0,1,1,0.16,0.526,0.443,0.986,0.295,0.079,Farmers-bad
1,0.4,1,1,0.75,0.75,1,1,1,0,0.518,0.5,0.422,0.215,0.426,0.605,0.763,0.755,0.385,0.314,0.154,0.936,0.072,1,0.5,0.5,0.726,0,0,1,1,0.5,1,0.25,0,0,1,0.5,0.531,0.507,0.357,0.929,0.535,0.577,Farmers-bad
1,0,1,1,0.75,0.5,0.833,0.75,0.5,0,0.026,0.25,0.067,0.039,0.136,0.644,0.707,0.265,0.057,0.077,0.034,0.989,0.252,0.515,0.25,1,1,1,0,1,1,0,0.5,0.25,0,0,1,0.5,0.75,0.316,0.135,0.994,0.449,0.701,Farmers-bad
0.684,0.4,1,1,0.5,0.5,1,1,1,0.078,0.078,0.5,0.381,0.248,0.381,0.737,0.809,0.777,0.222,0.314,0.189,0.893,0,1,1,1,0.952,0,0.001,1,1,0,0.5,0.25,1,0.12,0,0,0.327,0.675,0.647,1,0.375,0.491,Farmers-bad
1,0.2,1,1,0.75,0.5,0.833,0.75,0.5,0.778,0.778,0.5,0.288,0.148,0.337,0.605,0.644,0.574,0.439,0,0,1,1,0.315,1,1,0.762,0,0,1,1,0.25,0.75,0.25,1,0.184,0,0,0.531,0.507,0.357,0.929,0.535,0.577,Farmers-bad
1,0.9,1,1,1,0.5,0.667,0.5,0.5,0.026,0.026,0.5,0.186,0.097,0.224,0.781,0.769,0.583,0.08,0,0,1,1,0.714,1,1,1,1,0,1,1,0,0.5,0.5,0,0,1,1,0.531,0.507,0.357,0.929,0.535,0.577,Farmers-bad
1,0.9,1,0.8,0.75,0.5,0.833,0.75,0.5,0.259,0.259,0.75,0.277,0.291,0.317,0.684,0.692,0.603,0.216,0,0,1,1,0.429,1,1,1,1,0,1,1,0,0.5,1,1,0.467,0,0,0.222,0.581,0.689,0.751,0.22,0.228,Farmers-bad
0.632,0.4,1,1,0.75,0.75,1,1,0.5,0.078,0.078,0.25,0.143,0.097,0.163,0.89,0.89,0.709,0.086,0.134,0.058,0.982,0,1,1,1,1,1,0,1,1,0.25,0.75,0.25,1,0.133,0,0,0.327,0.675,0.647,1,0.375,0.491,Farmers-bad
0.789,0.4,1,1,1,1,1,1,1,0.078,0.078,0.25,0.117,0.035,0.125,0.934,0.967,0.877,0.035,0.038,0.022,0.989,0.493,1,1,1,1,1,0,1,1,0,0.5,0.25,0,0,1,1,0.245,0.645,0.348,0.891,0.223,0.714,Farmers-bad
1,0.4,1,1,0.75,0.5,0.833,0.75,1,0.207,0.207,0.5,0.367,0.242,0.381,0.684,0.755,0.721,0.311,0.314,0.189,0.893,0,0.931,1,1,0.952,0,0.001,1,1,0,0.5,0.25,1,0,0,0,0.327,0.675,0.647,1,0.375,0.491,Farmers-bad
1,0.4,1,1,0.75,0.5,0.833,0.75,1,0.026,0.026,0.25,0.007,0.019,0.032,0.934,0.967,0.584,0.006,0.012,0.006,0.997,0.432,0.701,1,1,1,1,0,1,1,0,0.5,0.25,1,0.366,0,0,0.245,0.645,0.348,0.891,0.223,0.714,Farmers-bad
0.947,0.4,1,1,0.75,0.5,0.833,0.75,0.5,0.467,0.467,0.25,0.101,0.107,0.135,0.921,0.855,0.567,0.274,0,0,1,1,0.657,1,1,1,1,0,1,1,0,0.5,0.25,1,0.12,0,0,0.531,0.507,0.357,0.929,0.535,0.577,Farmers-bad
1,0,1,1,0.75,0.5,0.833,0.75,1,0.259,0.259,0.5,0.7,0.258,0.651,0.737,0.815,0.869,0.325,0.537,0.222,0.941,0,0.863,1,1,1,1,0,1,1,0,0.5,0.25,0,0,1,0.5,0.75,0.316,0.135,0.994,0.449,0.701,Farmers-bad
0.789,0.4,0,1,0.75,0.75,1,1,0.5,0.518,0.518,0.5,0.253,0.261,0.261,0.781,0.868,0.776,0.315,0,0,1,1,1,1,0.25,1,1,0,1,1,0,0.5,0.5,1,0.26,0,0,0.158,0.042,0.574,0.569,0.183,0.92,Farmers-bad
1,0,0.8,1,0.5,0.5,1,1,1,0.078,0.078,0.25,0.041,0.05,0.077,0.781,0.89,0.457,0.042,0.063,0.024,0.996,0,1,1,0.5,1,1,0,1,1,0,0.5,0.25,1,0.16,0,0,0.245,0.645,0.348,0.891,0.223,0.714,Farmers-bad
1,0.4,1,1,1,1,0.917,0.75,0.75,0.092,0.092,0.25,0.15,0.183,0.21,0.737,0.692,0.447,0.204,0.173,0.113,0.929,0,0.857,1,0.75,0.982,0,0,0,1,0,0.5,0.25,1,0.116,0,0,0.161,0.251,0.748,0.888,0.119,0.437,Farmers-bad
1,0,1,1,0.75,0.5,0.833,0.75,1,0.389,0.389,0.5,0.727,0.258,0.673,0.737,0.815,0.873,0.38,0.555,0.234,0.934,0,0.863,1,1,1,1,0,1,1,0.25,0.75,0.25,1,0.2,0,0,0.75,0.316,0.135,0.994,0.449,0.701,Farmers-bad
0.789,0.4,1,1,1,0.75,0.889,0.75,0.5,0.078,0.078,0.25,0.079,0.132,0.102,0.934,0.923,0.679,0.06,0.047,0.028,0.984,0.297,0.829,1,1,1,1,0,1,1,0,0.5,0.25,1,0.128,0,0,0.16,0.526,0.443,0.986,0.295,0.079,Farmers-bad
0.895,0.6,1,1,1,1,0.917,0.75,0.5,0.026,0.026,0.25,0.162,0.085,0.18,0.781,0.89,0.733,0.136,0,0,1,1,1,1,0.5,0.968,0,0,1,1,0.25,0.75,0.5,1,0.135,0,0,0.531,0.507,0.357,0.929,0.535,0.577,Farmers-bad
1,0.2,1,1,0.75,0.5,0.833,0.75,1,0.337,0.337,0.5,0.269,0.13,0.303,0.671,0.728,0.628,0.245,0.217,0.184,0.86,0.055,0.714,1,0.75,1,1,0,1,1,0,0.5,0.25,1,0.112,0,0,0.75,0.316,0.135,0.994,0.449,0.701,Farmers-bad
1,0,1,1,1,1,1,1,0.5,0.259,0.259,0.5,0.594,0.271,0.561,0.737,0.815,0.849,0.336,0,0,1,1,0.863,1,1,1,1,0,1,1,0.25,0.75,0.25,0,0,1,1,0.75,0.316,0.135,0.994,0.449,0.701,Farmers-bad
0.789,1,0.4,1,0.25,0.25,1,1,0.5,0.467,0.467,0.5,0.206,0.507,0.221,0.666,0.868,0.739,0.274,0.155,0.057,0.991,0.13,1,1,0.25,1,1,0,1,1,0,0.5,0.75,1,0.116,0,0,0.008,0.117,0.611,0.491,0.047,0.151,Farmers-bad
1,0.4,1,1,1,0.5,0.167,0,1,0.13,0.13,0.75,0.191,0.84,0.252,0.737,0.657,0.478,0.569,0.208,0.291,0.725,0,0.143,1,1,1,1,0,1,1,0,0.5,0.75,1,0,0,0,0.398,0.63,0.308,1,0.193,0.355,Farmers-bad
1,0.4,0,1,0.5,0.25,0.667,0.75,0.5,0.259,0.259,0.25,0.087,0.134,0.122,0.789,0.859,0.544,0.181,0.027,0.01,0.999,0.708,0.954,1,0.75,1,1,0.033,1,1,0,0.5,0.25,1,0.112,0,0,0.16,0.526,0.443,0.986,0.295,0.079,Farmers-bad
1,0.6,1,1,1,1,0.917,0.75,1,0.078,0.078,0.25,0.186,0.292,0.189,0.921,0.946,0.868,0.102,0.155,0.088,0.954,0,1,1,1,1,1,0,1,1,0,0.5,0.5,0,0,1,0.5,0.11,0.348,0.742,0.316,0.008,0.813,Farmers-bad
1,0.4,1,1,1,0.5,0.667,0.5,0.75,0.052,0.052,0.5,0.36,0.374,0.384,0.921,0.711,0.68,0.163,0.317,0.156,0.935,0,0.429,1,1,1,1,0,1,1,0.25,0.75,0.25,0,0,1,1,0.222,0.581,0.689,0.751,0.22,0.228,Farmers-bad
1,0.4,1,0.8,1,0.5,0.667,0.5,1,0.078,0.078,0.25,0.023,0.034,0.048,0.912,0.956,0.621,0.034,0.002,0.001,1,0.918,0.701,1,1,1,1,0,1,1,0,0.5,0.25,1,0.2,0,0,0.245,0.645,0.348,0.891,0.223,0.714,Farmers-bad
0.947,0.4,1,1,0.75,0.5,0.833,0.75,1,0.021,0.021,0.5,0.132,0.223,0.196,0.934,0.684,0.405,0.093,0.162,0.092,0.951,0,0.143,1,1,1,1,0,1,1,0.25,0.75,0.75,1,0,0,0,0.222,0.581,0.689,0.751,0.22,0.228,Farmers-bad
1,0.9,1,1,0.75,0.5,0.833,0.75,0.25,0.57,0.57,0.75,0.619,0.245,0.606,0.473,0.697,0.777,0.524,0,0,1,1,0.794,1,0.5,1,1,0,1,1,0,0.5,0.5,1,0.164,0,0,0.531,0.507,0.357,0.929,0.535,0.577,Farmers-bad
1,0.6,1,1,0.75,0.5,0.833,0.75,1,0.052,0.052,0.75,0.263,0.205,0.283,0.605,0.802,0.7,0.133,0.167,0.09,0.956,0.194,0.84,1,1,1,1,0.004,1,1,0,0.5,0.5,1,0.112,0,0,0.16,0.526,0.443,0.986,0.295,0.079,Farmers-bad
